idx,transcript,audio length,filename
5055,i have a blurry fish on during my swimming training in the pool why,5.6656875,1249120_17632529_106002905.wav
5056,i ve been in my giant after an indian the last formal,4.6080000000000005,1249120_43453425_61499887.wav
5057,i do not know why i fear called,3.808125,1249120_40419625_32885636.wav
5058,i see miss lester gomarrer,4.4582500000000005,1249120_40725179_35306913.wav
5059,i feel we all over,2.2186875,1249120_15830408_80692501.wav
5060,i had issue with my skin,2.8160000000000003,1249120_21665495_104022281.wav
5061,i see her so in my democratia,4.2725,1249120_43577102_47060848.wav
5062,my money these men i see that my fate fate in the cane,5.2906875,1249120_21665495_42276484.wav
5063,i was watching t v and suddenly had blurry vision,5.2941875000000005,1249120_22345789_95363140.wav
5064,i have a freemason that women,3.5294375,1249120_40725179_79498431.wav
5065,it was not for the elevator,3.4986875,1249120_43105396_65902055.wav
5066,then i will go on i had an injury from sports in my niece,4.949375,1249120_35350617_62442541.wav
5067,all of tartan appeared to busy when i stood of,5.0155625,1249120_43788827_64434079.wav
5068,my lad be he cause or take my inanition,6.229375,1249120_35444693_41270809.wav
5069,i laboring sensation in my guts about two hours oblige,4.949375,1249120_40401830_76951996.wav
5070,i had was confessing in a scream,4.0106875,1249120_36505751_31873157.wav
5071,i have a far allege,2.389375,1249120_18985376_56211176.wav
5072,i can't move my head up and down,2.13625,1249120_1853182_11719913.wav
5073,i have no henarmonion get hold i have a concise,4.6080000000000005,1249120_41150153_82376828.wav
5074,my shoe hurts me i tried to read something above my head,5.7173750000000005,1249120_33905644_30961284.wav
5075,the pain is intense especially when i go down the stairs if ellen something i snapped inside my knees,6.40875,1249120_44140394_41980950.wav
5076,once the symptoms of appendicitis,4.181375,1249120_43698316_61998620.wav
5077,i don't know promoting in brief but you brace is so are,5.2906875,1249120_41221824_15620955.wav
5078,one man i had conistra gi me,3.84,1249120_44111844_75292978.wav
5079,my ear heard when they touch it,3.1579375,1249120_29672643_80543158.wav
5080,see isabel in the pomona,3.072,1249120_43898158_84420256.wav
5081,i have a hair shortage,3.84,1249120_35154350_94904301.wav
5082,i anaitis,1.536,1249120_38548574_60788283.wav
5083,when i do hear exercises i feel great pain of my muscles,4.352,1249120_43620482_63543891.wav
5084,i have a cab on the bagley hand the gentle gave,7.936,1249120_41956733_53952011.wav
5085,he was discovered to other open wonder,3.2426875,1249120_41221824_58419287.wav
5086,my bag closely all,2.133375,1249120_40184183_30790490.wav
5087,i have a cut on my foot that became infected from using the showers at the ,5.376,1249120_43883861_78111941.wav
5088,when i bent over a get a shooting pain down my back,4.0106875,1249120_14353703_43184435.wav
5089,i was traveling by ship and i feel dizzy,4.9226875,1249120_22345789_109476658.wav
5090,feel like something is being jabbed into my joints,4.864,1249120_22423108_59113184.wav
5091,there is pain in the muscles i do not know cause,4.551125,1249120_30766630_66940720.wav
5092,i am the aquainted,2.197375,1249120_15965551_42589900.wav
5093,i have tried mademoiselle in,5.9443125000000006,1249120_40725179_90811115.wav
5094,i have an open wound in my arm,2.9866875,1249120_35832653_69020380.wav
5095,my mary flood we although i did ominiously,4.6933750000000005,1249120_41087148_84065638.wav
5096,bon i am blenkworth pain under my feet,5.3870625,1249120_39142299_46794173.wav
5097,i feel a sharp pain in my head when i think too hard,3.993875,1249120_30766630_104162207.wav
5098,a body feel me although i did my retaining,5.6656875,1249120_29713479_22907697.wav
5099,my niece hurt so bad to walk at a stay sitting more than i should,7.15175,1249120_41203338_57670890.wav
5100,when i carry heavy things i feel like breaking my back,5.973375,1249120_38042052_99331729.wav
5101,i can't walk with a havana my foot,3.7546875,1249120_43855932_22788456.wav
5102,you won't believe me but the tetuanui hands it from a paper cup i take his,6.229375,1249120_21665495_95551142.wav
5103,my daughter had her eyebrows three and had put an opening of skinning one of the branch at the small puffy and bathing,6.6560000000000015,1249120_40401830_26019096.wav
5104,i have skin pass up that he in an ice cream,2.645375,1249120_43350908_77045120.wav
5105,i hold back mentone i done so in to your thought,4.0106875,1249120_42554554_91708655.wav
5106,i got myself in a pleading,2.9013750000000003,1249120_44093933_62462187.wav
5107,here the egeria,4.179625,1249120_40725179_19629833.wav
5108,i love like long for teenage i feel fine my polite he ,7.4239999999999995,1249120_41087148_91943688.wav
5109,even though i am an i don my path eats bringing out in impulse,3.669375,1249120_43995026_39181824.wav
5110,i have an e e when showing,4.437375,1249120_33251186_97093004.wav
5111,i can't read my neck,3.4133750000000003,1249120_43918153_108135461.wav
5112,i can't stand up or sit down i have pain in my back that or no as me,5.632000000000001,1249120_19425875_15609764.wav
5113,are yet terrible headaches every few months and when i get them my vision is affected,7.167999999999999,1249120_35154350_41155946.wav
5114,the failing in my neck and it had,4.864,1249120_44093933_16550485.wav
5115,i am very worried then on in my very,7.8019375,1249120_29672643_47139582.wav
5116,there is acting on my face,2.9866875,1249120_22423108_36981402.wav
5117,i feel a tightness in my chest,2.8793125,1249120_18386513_93171946.wav
5118,in a crumpled ten and ran in great the light bothers,4.224,1249120_27392644_86164706.wav
5119,i a feeling like my whole body is complaining,3.925375,1249120_38202325_64723639.wav
5120,the active was causing me to the embarrassed,2.9013750000000003,1249120_13842059_39765754.wav
5121,when my grandfather died i felt a heart emotional pain,3.808125,1249120_28006404_69237839.wav
5122,beautifully feet her when a well he,5.376,1249120_43172391_99281849.wav
5123,i am also,3.5294375,1249120_40725179_90308688.wav
5124,i have heretic skin,2.8160000000000003,1249120_6338946_100858969.wav
5125,having need for a treatment for my hair fall,4.08675,1249120_43612961_75393425.wav
5126,a lie moharabuiee i was coming,3.072,1249120_38548574_60480611.wav
5127,i am adding parents seeing his fill like a cloud on my eyes everything is buried,5.7173750000000005,1249120_41221824_95724337.wav
5128,i i i don t been in gassin i like indelicate,3.7546875,1249120_43898158_52057243.wav
5129,i have a very left than tetanos to my arms,4.551125,1249120_39142299_32213487.wav
5130,i was made a living stone but now my boys feeling pain,3.5839999999999996,1249120_43995026_60748987.wav
5131,my of them and must go half away pain since i was a den,5.0346875,1249120_43758322_47702690.wav
5132,i seen a shot pain in my head when i seemed to out,4.7786875,1249120_41221824_47171145.wav
5133,i cough a lot when i smell perfume what is wrong with my lungs,5.632000000000001,1249120_6338946_62766927.wav
5134,i can't his tall cousin,2.9013750000000003,1249120_43453425_84381522.wav
5135,i am wet to hope or indovini i am alluring you an old and wise,8.533375,1249120_43604449_61514958.wav
5136,my chap breaks out with red pimples and wait he,3.4986875,1249120_35350617_103607518.wav
5137,i have a portion during my swoon training in the pool why,6.315875,1249120_41203338_16801830.wav
5138,even damoclesian high for me belianis,6.7413750000000014,1249120_43172391_35936151.wav
5139,i feel depressed when i see my hair falling out,3.3436875,1249120_18386513_28783443.wav
5140,i have a head been everything to the,2.9866875,1249120_43402738_57383248.wav
5141,i get closer as the white heads and black heads on my back,4.096,1249120_38202325_13657889.wav
5142,i haven't an edition,3.157375,1249120_42557795_61249852.wav
5143,was he a osolini,3.669375,1249120_44111844_75174616.wav
5144,after plantanes i had a purfled sensation close to my neck,5.2906875,1249120_43402738_28597708.wav
5145,i have wrote being that there you of her for my life by my repeat it i had it was transient,10.495999999999999,1249120_43453425_27502784.wav
5146,made them but a dorrimore get so now,3.4133750000000003,1249120_43350908_89707279.wav
5147,i don't crow full range of motion with my arms,4.9226875,1249120_41203338_23762123.wav
5148,i feel pain in my neck,2.2186875,1249120_38202325_56157201.wav
5149,i have cut on my foot that became infected from using a show as as a gem,5.888,1249120_41221824_11160358.wav
5150,my ear heard me that,2.645375,1249120_21665495_45968467.wav
5151,i feel a short leaning my head when i think though hard,4.096,1249120_21665495_16983539.wav
5152,there are some pimples on my face that bother me a lot,3.84,1249120_38202325_23412557.wav
5153,i do germination side of mine,4.096,1249120_41087148_37930370.wav
5154,my dear heart me badly,2.4746875,1249120_41221824_26897340.wav
5155,i feel a pleasant suleimanieh tie master,4.5226875,1249120_41221824_89077016.wav
5156,why i i stand out the weekly i discard to pendillion,6.229375,1249120_35197064_73388610.wav
5157,i feel lived in in when i deserters by very soon,4.6933750000000005,1249120_44091626_14305837.wav
5158,and ordination amoving amain,3.925375,1249120_44111844_58952116.wav
5159,i have a neck pain when i sit in full of my labor,3.4365625,1249120_28006404_14116749.wav
5160,when his ten up too quickly as dart of you titian light had,4.551125,1249120_28006404_65298534.wav
5161,we woollen,4.2725,1249120_40725179_84485488.wav
5162,i feel barmy like after waking it,3.4986875,1249120_41221824_102289849.wav
5163,i have disturbance in my ocean,2.6006875000000003,1249120_28006404_31641592.wav
5164,my knees when i walk,1.8346875,1249120_43825820_29912942.wav
5165,i was travelling by a chief and i feel to see,4.0106875,1249120_15830408_55921206.wav
5166,there is this pain that radiate from my chest up to my left an,5.2906875,1249120_36929821_24419265.wav
5167,every time i take a deep red i start calling,4.096,1249120_44101988_56672117.wav
5168,my bacco alert when i bend,3.072,1249120_42554554_53714884.wav
5169,i had some i will protest when i am pretty during the night,5.2941875000000005,1249120_39142299_29450850.wav
5170,i would do orlando,10.1239375,1249120_29672643_22293597.wav
5171,my stomach has been source and yesterday,4.437375,1249120_22423108_11258404.wav
5172,there is a worthless ear and i can't stop dwelling on how he get revenge on the chase,6.4,1249120_44088493_94041509.wav
5173,i have even a good head of from my night him to meditate it is at its worst when i ate,8.277375000000001,1249120_40184183_93466785.wav
5174,i have some pen when i am walking around my niece,5.2013125,1249120_39142299_98348138.wav
5175,after plain and i i had a popposition throw to my neck,4.949375,1249120_44093933_101600952.wav
5176,i have a dry throat,2.9013750000000003,1249120_29289135_86967980.wav
5177,i get break out on my chest with red patches that get more intense when i get hot,11.2385,1249120_29672643_51164535.wav
5178,when i think of my parents i feel pain,2.645375,1249120_43825820_57474624.wav
5179,i feel pain my gun after an injury in the last for one man it,5.12,1249120_44084500_11047616.wav
5180,my i could join protection my son,4.0106875,1249120_42210938_88579112.wav
5181,i can't do anything i feel a week in my body,3.84,1249120_38202325_73991821.wav
5182,i have an donaldbain when ever i come down with a cold,6.8266875,1249120_36214391_77781057.wav
5183,i feel that it's hard to breathe for me especially after running or making any effort,5.2941875000000005,1249120_1853182_56750588.wav
5184,i have been feeling very sad being,4.181375,1249120_42557795_43432663.wav
5185,i have endured myself during the supper much,3.669375,1249120_33251186_94017619.wav
5186,the scholars cracked like nuts,3.4133750000000003,1249120_19425875_35754120.wav
5187,my pen is very dry and peeling,4.08675,1249120_39142299_94949815.wav
5188,if the old muscle pain every time i make an extra effort,5.1084375,1249120_22345789_100681348.wav
5189,i have a troubling in my joints,3.0650625,1249120_40419625_54798514.wav
5190,i am the capitol,2.7306875,1249120_40663048_25224386.wav
5191,after eating i have burning sensation inside of me,4.949375,1249120_43856216_87143624.wav
5192,i have been over my cold for weeks but still cough every day,5.461375,1249120_43402738_68494935.wav
5193,if he is i went my sudden movement,3.4365625,1249120_43612961_65077120.wav
5194,i can't move my like that is a pain and a joint,3.5839999999999996,1249120_13842059_83673903.wav
5195,i don't do anything at home and still i feel exhausted,3.993875,1249120_2171654_81550022.wav
